"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Cayman Islands","CYM","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","7676.53398155649","9302.19075656548","10959.5204362284","11750.9456253155","12750.2808646662","13368.2965396105","13445.4776662608","14073.332165386","14561.0661872869","15665.7338592313","16256.177396966","16639.3811164601","17832.0765946569","19156.9555881343","20434.340397931","21503.8481352702","21124.8342870077","22406.7806476444","22065.3261329233","22816.6474832441","23462.0257570795","23426.9329289001","23520.6799455402","26586.7970153055","25258.0067872261","25874.8660477173","26613.5859981509","27644.9501923701","28205.5367775212","28970.987320853","29569.3577103427","30242.5913232189","31723.1370559112","31983.1452961073","30817.3210882727","29888.5538744579","30141.4194046536","27890.0434908171","25869.7039229423","26059.0758075923","27918.3268691631","28008.5321614927","",
"Czech Republic","CZE","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12347.6993750219","12300.0177216405","12652.2198930302","13335.7507874156","13833.5150041168","13771.4070747493","13726.7259142075","13881.7134181252","14505.1211988016","14844.2305066487","14995.7152676833","15565.1916358522","16094.9778246471","17145.2949448158","17983.3107170636","18807.3714166931","19145.6150975518","18000.7328509348","18277.3694327465","18566.2867391828","18667.4926712943","18605.1348278631","18913.7909388191","19929.299621413","","",
"Germany","DEU","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","19726.2679603464","20292.2410968797","21046.2959106021","21989.5342121757","22178.5421948538","22087.1290901119","23300.820845413","24114.1994161799","24936.3534037925","25908.5760800861","26228.9760900959","26306.2975724828","26205.3930356987","26751.5543559929","27698.7255302039","28410.6344193251","29006.0137543235","29342.65789508","30457.2874164499","31451.203849641","32848.0464720833","34091.2708891771","34431.8697188744","33820.1578264052","34300.6381380955","34713.3410138343","34933.2291412139","35454.2561475591","36015.2205418116","36640.2755519255","37746.3750979352","38252.881005724","38048.0707127346","37869.8951759262","38948.4363326489","39317.2527520777","41153.6514069432","42447.1967799068","42770.9532589693","40993.5147276297","42608.8104140148","45227.2272996746","45285.885790979","45349.3383317324","45907.9158371077","46255.3612339638","46629.0409968359","",
"Djibouti","DJI","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6780.28026626851","","","","","","","",
"Denmark","DNK","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","30662.6914260804","31327.6042828216","32354.8205455964","33567.1652048415","32903.0621866116","32310.9109496779","34175.1767269064","34656.1154557505","35281.0305600477","36293.6290095742","36196.653862039","35677.78354286","36775.4063288386","37827.4856813421","39243.0395305269","40755.651891814","42799.4458297968","42993.8502463109","42889.1345648451","43006.3564747862","43465.9704396587","43927.845042755","44812.9876854868","44970.6138153678","47264.5076312014","48633.5655711536","49658.3659570981","51003.8455451949","52089.8319695974","53575.234135307","54733.8648402081","55344.5982934972","55546.6868091072","55917.7271051245","57854.8585474916","59260.9533884284","61618.2761833096","61475.3455387269","61171.3694610214","57792.1052629832","58990.7844412916","59799.6847978642","59800.4498259816","60647.5599934511","61600.5777768133","61989.6699875704","62264.7735011906","",
"Dominican Republic","DOM","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","1256.91899976609","1171.31099299103","1325.01895718478","1371.38029478647","1422.2865011944","1215.49944696179","1327.75871071363","1331.0133470241","1296.67880334609","1394.38212619159","1625.55476889342","1762.47807815185","1933.82617119149","2088.91937284527","2147.15507679326","2204.25422980171","2292.12026181258","2309.81966420211","2343.37919182795","2415.80762194593","2443.30390794113","2470.10941172133","2480.15767276264","2531.2826326713","2510.31669697122","2342.44990512835","2422.15369811029","2584.27770045737","2556.09112922277","2649.7075496529","2465.47857412274","2453.95932019233","2657.37343176236","2746.01905155812","2776.68417575279","2876.5701265021","3054.57436489625","3240.65930865755","3404.92806411922","3565.93489082926","3718.32206743157","3723.71075999799","3883.60466980414","3717.26773005547","3630.1172118211","4043.2143117076","4436.56871682663","4782.12851168306","4939.39703292857","4917.0254720672","5253.34500993062","5334.97941309255","5411.36798948635","5551.72123119168","5891.37406511119","6259.34801446759","6573.98177842036","",
"Algeria","DZA","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","2907.78389863396","2513.98466029649","1785.23010110664","2182.25617145793","2202.78152918734","2222.06416781917","2030.22372159028","2194.05271766192","2380.96486901934","2545.44929035306","2631.6764336017","2304.88356180691","2870.80547175165","2883.26232635539","3020.72799084837","3064.77319502625","3204.40943705462","3278.56823910361","3460.60797777178","3556.5562042155","3485.12867019718","3473.53668103805","3586.69376204601","3683.7622255565","3766.35555561725","3791.9802569389","3735.56335196147","3607.92663231649","3436.0051341118","3492.61559575359","3427.82202087482","3248.24731118122","3249.81784406652","3150.18618998294","3040.18713134053","3060.15564936808","3117.9686872333","3125.72879308406","3264.78932026854","3296.81765046269","3332.69926589941","3482.23110334728","3592.23861009291","3806.00043809503","3888.39724030204","3989.58651197357","4040.44813034727","4273.6888613881","4349.24785964273","4338.98756076524","4452.66979511544","4444.66930838374","4452.14047576781","4468.43155171451","4547.52086853482","4580.15830307231","4603.00144450971","",
"East Asia & Pacific (excluding high income)","EAP","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3990.83506656135","","","","","","","",
"Early-demographic dividend","EAR","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","1917.13757102024","1922.64137092094","1908.93542286253","1918.69572457115","1882.11327730856","1861.3193780918","1846.17919931623","1825.684325236","1797.98515188279","1818.80561959171","1820.62684327689","1801.2676481489","1860.06247785024","1902.62783098612","1946.85829328447","1977.84287463908","1986.92124640648","1997.37830306465","2063.78947348753","2135.66613688605","2177.53481337257","2178.3827644996","2231.95278116321","2211.70504949338","2201.94747911755","2268.6028882399","2388.08908816487","2507.2245347286","2628.22105465179","2771.51497152869","2820.07074160226","2784.57501657813","2913.42442957396","3034.6170754768","3103.76538938264","3189.76363885145","3279.81755418264","3388.9012193035","3490.00731269982","",
"East Asia & Pacific","EAS","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7709.61329432458","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6355.63346001096","6013.52077715488","5339.49068427826","5037.46351492974","4513.16789016939","4442.79995422742","4427.66581622597","4525.43302161","4404.1954417708","4477.51443081608","4852.39816212104","5009.72026347569","5290.05526763158","5612.72159624175","6091.65417913148","6496.39856440194","6970.80551758265","7501.65496253766","7771.9878692106","7274.38403416399","7613.54300181586","8035.62514308058","8274.96640349835","8544.22808029261","8694.80142963593","8725.8716385977","8809.92643939401","",
"Europe & Central Asia","ECS","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","11886.3387300719","12342.0516170825","12995.0463323612","13173.6893811473","12954.9652681908","13457.0400812165","13727.1450740816","14077.0801653879","14529.11799859","14647.7230625261","14572.0563491564","14588.8863151604","14772.1122980967","15069.62830466","15404.9483275667","15727.8944122161","16099.575643519","16680.1722936791","17167.8367198084","17585.1683699717","17632.9829628423","17444.2472862059","17243.4854522449","17345.4893952675","17686.7909634294","17967.1930105254","18458.8515226931","18843.7151840524","19387.2354452804","20226.6467133273","20608.2958707879","20886.82902052","21261.5467451829","21955.8270248634","22518.7720455652","23322.0194462689","24000.0885952932","24000.6250879471","22955.6549679347","23542.9621375412","24008.1242638281","23963.0053527595","24035.0411916786","24315.6319320004","24643.2301741192","24981.1174251428","",
"Ecuador","ECU","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","2186.34141269419","2151.89169664158","2194.15823289564","2232.12763153551","2339.7517512317","2392.68837293899","2315.96075447421","2354.54612832687","2328.37363542907","2371.26227037044","2458.9392576094","2532.3728374335","2583.21385371744","2820.14184879645","3058.47012943638","3367.06822854606","3504.63218258451","3457.44103862426","3545.64690839494","3554.27297428702","3590.96698610885","3684.30306092015","3566.0879494619","3465.55350029765","3427.7685742082","3427.19367736971","3464.0752573991","3338.58473212786","3432.31734090092","3380.34475518951","3428.78646118539","3543.79538248224","3584.83451169949","3612.4138686222","3697.92327550723","3713.66943693899","3688.04355549628","3784.18009734854","3814.79902686532","3481.70735663197","3412.46447830381","3572.67585720494","3690.46277254903","3719.11874701615","3944.86217049174","4108.08941984795","4233.13407222434","4251.3202888368","4514.72600757581","4481.53679624258","4587.84279699884","4863.9715685538","5063.44795126358","5233.52375446241","5344.45039930364","5261.17365711023","5095.42460050416","",
"Egypt, Arab Rep.","EGY","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","756.571581754987","745.030180851526","732.823260657034","734.340860872545","760.912490551965","784.71945536891","792.853784459395","792.004963550856","775.609517220138","777.65199765267","821.257033378939","915.500819274657","1005.71937940068","1022.95548511567","1042.13688134279","1108.98301862021","1114.11820455434","1199.50448718442","1257.70546397556","1299.15974856692","1305.62740979948","1287.96461587355","1425.56292097532","1471.27590446574","1494.21477676893","1521.52910211565","1525.49969152579","1561.88208785083","1567.36203171421","1614.29330053012","1664.7769001241","1724.55418708268","1793.4775829004","1834.94591393059","1905.69598814097","1967.9944301609","2003.21655630855","1992.61265375637","2012.71380900863","2053.13617537603","2105.8488741727","2228.00759817771","2354.06083390419","2476.67362584135","2525.72618089871","2550.6079059815","2525.68301991546","2532.37402047696","2523.33828615688","2545.46817399601","2618.88629130318","2686.89216155563","",
"Euro area","EMU","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","17769.1958814426","18259.8390474715","19023.8807607451","20069.398555551","20579.3970333114","20278.4855065652","21206.803155192","21752.179319479","22347.1788293577","23140.1923895471","23541.1616962381","23498.8003423135","23565.6162958582","23836.5376341197","24370.8349157662","24920.0480715232","25493.5469562516","26106.86841894","27162.6668015338","28153.1889804779","28975.2684429713","29585.5942576938","29839.3981497502","29542.4682830195","30048.9556871597","30747.9722324602","31236.4306435215","32009.0299610999","32808.1327198919","33765.5659215476","34960.5027868305","35456.3929988932","35511.5153143148","35644.4187844859","36471.3074696801","36887.382292894","38048.8009140175","38898.9750524958","38704.3512422792","37022.3863500841","37781.5593905637","38501.49299437","38096.4406221205","37833.6659848058","38136.4864201946","38656.8452539847","39237.4841776897","",
"Eritrea","ERI","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378.169403690902","431.755744887461","525.88038102395","546.682651950775","578.498076246654","619.372774637964","624.48959875099","611.55407272243","571.948776894226","601.16671873602","596.070934048759","559.257726041269","547.928588726693","549.803401958503","532.283299330471","529.480932670167","467.327576932179","476.467167135191","477.678881082295","510.112829390088","","","","","","",
"Spain","ESP","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","13418.2062372886","13907.0696139787","14901.4712049012","15942.3711407614","16743.4019628399","16563.3703923673","16852.549824972","17116.3914221395","17182.8929091245","17102.6675664394","17281.6887382819","17020.0715002712","17111.9300634327","17275.4975556071","17521.7492611107","18038.9609729974","18587.9596470965","19573.1485503349","20481.1565730349","21534.0354937402","22311.7268857966","22831.9004399219","22901.1478411755","22672.6896440094","22683.7603929464","23625.070365341","24079.8086691563","24877.6552015359","25824.2977084268","26878.363921287","28232.1193150264","28960.4833499649","29358.5326521058","29840.4960037868","30225.651613301","30661.458543364","31312.0958227834","31675.3032587386","31442.7841067545","30304.3552965347","30305.6920474005","29801.5309967136","29210.644321951","28859.0501642304","29400.3838228488","30468.4478038356","31498.2141222137","",
"Estonia","EST","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9758.68932736983","10352.0289070657","11051.2115634609","11846.0242932343","12713.5778860375","14121.8684124179","15451.4660674517","16410.2489144071","15828.3162144035","13843.1497618052","13862.3043354559","15004.0433923964","15871.7274561198","16524.7873773416","16975.0944267691","17362.773613921","","",
"Ethiopia","ETH","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340.076019672429","","","","","","","",
"European Union","EUU","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","15507.2216163149","15928.331262386","16570.7295785866","17482.4671654518","17760.2943145213","17502.1089348857","18225.292868554","18640.577823383","19167.9673391948","19838.5041638807","20040.5269548811","19973.3574895075","20080.4356921888","20397.3613465986","20858.0361770691","21373.1546320704","21898.8853587416","22509.0545734732","23439.7721638618","24225.0141396406","24815.5752711921","25163.954540935","25338.8559656149","25208.6286970657","25776.3041173245","26411.3503680368","26897.6565157763","27605.4051952636","28334.488460479","29173.7495635234","30290.2296250999","30838.7379076135","31112.8716050792","31457.78215206","32245.31141972","32835.4536128917","33843.8040466234","34651.5378483213","34556.7666539704","33062.4866399092","33788.1446744413","34399.0077912556","34139.4862669191","34081.7922295111","34476.0059656502","35047.1118828107","35622.9138691799","",
"Fragile and conflict affected situations","FCS","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1419.93758883806","","","","","","","",
"Finland","FIN","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","18237.8250510122","18637.0960061204","19938.8162973475","21203.9675884404","21778.4273573439","22015.4821228238","22000.8288772817","21922.0982456203","22507.5513475578","24099.6095088011","25323.9593724871","25421.140228224","25990.1394609976","26643.004625908","27387.8114552004","28311.0030079445","29066.6318024503","30000.4489459222","31531.9740613814","32713.1191019518","32643.0079727357","30295.9379929097","28811.3385975826","28273.218195744","29595.0196904894","30999.2428904294","32265.27854026","34464.7847666861","36066.5916604652","37965.7700563425","40185.1009170666","41382.4364198484","42125.2385784576","42465.0211575647","44600.73825645","45547.7757679714","47460.3810715676","49396.8688804738","49456.4179651254","45647.5204362836","46828.4072656665","47383.4103417175","46516.6073962436","45870.9393158701","45649.7084919256","45440.0400309","46294.5267733131","",
"Fiji","FJI","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3538.73009974767","","","","","","","",
"France","FRA","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","21099.4272379021","21836.8477210666","22980.5018898855","23747.956482022","23367.6761870934","24252.2462882289","24975.3569378787","25893.5938777353","26756.7647333832","27156.2933482689","27317.5472203575","27766.4329158855","27796.38646469","28011.1210814","28444.9069880711","29091.1644116835","29751.1417218906","30917.5123103177","31994.3971506746","32737.2744082492","33039.5640866604","33467.3349182807","33154.3516375989","33736.4017206359","34304.092758135","34823.272377709","35632.5550211013","36786.0596142985","38109.767848343","39244.3083137023","39693.291447755","39540.7730983813","39675.705656783","40562.2940999725","41021.2767728431","41807.9576744546","42563.0094523628","42429.0102110455","40835.4682991393","41534.2031036794","42294.3432931388","41804.5542231756","41821.7575607959","42025.0031972023","42326.6373408566","42692.0428310577","",
"Faroe Islands","FRO","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49111.8743777583","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2963.7160284126","","","","","","","",
"Gabon","GAB","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","7226.56193548554","7711.58306320483","8449.71182539817","9017.29375201181","11992.1317087284","14354.4184425444","19358.7685574118","16626.7350761819","11752.2768647757","11005.5762675537","10987.5597027743","11407.4928237488","10828.9383455721","11138.5681076593","12228.7901972073","11584.7346577983","11401.6673339384","9217.62654927499","10116.9483115289","10890.0507834271","10616.8765529609","11011.8846477626","10157.6717033743","10196.2005628925","10568.9556946709","10705.4786955385","10697.0058773122","11042.9066139557","11468.1267577506","9973.96645507698","8874.2638217","9332.78605170189","9421.44801971625","9190.21308220483","8447.85078899738","8905.23163850796","7963.56603783107","8004.00414817513","7363.4687482526","7723.61724979415","7604.08564786786","7543.06011762288","8220.3689151881","8536.11730969247","9339.65627965702","9054.24049882614","9159.00348853779","",
"United Kingdom","GBR","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","17862.8095244997","18405.4336308816","19127.8151289257","20342.3570136409","19828.3144862062","19524.6199623453","20100.3464590251","20577.2564082163","21445.9900754735","22219.3172555493","21731.6552638234","21559.114722873","21996.0816174957","22931.3240528836","23421.6969476961","24334.7880059529","25051.4831036211","26318.7806705108","27773.5120227556","28405.3294105534","28516.997441103","28123.6851375124","28167.4742356493","28804.8544807946","29865.779093663","30510.8237501069","31209.0211038288","32393.6718086615","33344.5457507943","34261.5598823088","35646.1847987715","36533.2633818894","37497.1305249356","38586.7008281692","39331.1721239605","40492.9182598765","40685.5499502485","41298.2926880349","40482.4305361842","38500.7304537418","39207.0917601637","39435.0122139017","39221.2019475093","39574.5850693444","40186.4121539193","40772.1805177819","41283.9023645685","",
"Georgia","GEO","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2872.9264495335","","","","","","","",
"Ghana","GHA","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1122.27592476296","1141.30141892462","1215.65864637208","1243.00135297288","1290.83158155029","1413.72133259987","1477.00630812406","1585.52761828287","1585.70111747907","1635.33591956843","","",
"Gibraltar","GIB","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","595.494076996085","","","","","","","",
"Gambia, The","GMB","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","527.287221133763","505.651236139926","494.083524714646","499.080561371547","514.371733919131","528.020161276143","544.809023138955","503.106870594571","516.614701401607","528.616223068531","515.363699536257","519.377136382414","516.585643027315","",
"Guinea-Bissau","GNB","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","524.164412512676","522.341501065548","528.822225454754","544.380475058307","579.613335858083","554.631215592585","544.424369744832","573.108936882402","574.991214091579","558.781271805587","",
"Equatorial Guinea","GNQ","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","606.503727130406","556.867475302572","512.812722180857","539.664984519225","516.516834346614","543.734163868644","508.399413691403","519.622216109445","513.88501591569","489.680298633052","506.010902316677","491.186222946969","649.845094674415","688.370444951026","703.977586574928","771.64100720905","1232.75878575852","3079.44955984184","3545.87796559336","4408.90103244839","4735.00516242931","6883.82744559932","8160.15837001201","8035.66656078207","9750.77409479411","9383.59206284607","12408.4853643774","13945.3590173424","13643.1040213735","13707.2282114287","10061.0657789664","10383.0038519309","11122.1617463176","10543.1772403134","10340.1535230728","10408.0802694175","9487.99901919067","",
"Greece","GRC","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","13611.8515101385","14682.0942027026","16061.00975938","17281.9908703222","16233.8839036545","17034.7259148181","17967.3198085635","18276.5207234245","19272.5854330578","19683.1877095849","19679.3825149422","19107.050314581","18798.2398363137","18415.2049769245","18514.879512146","18852.2175808815","18787.6898276897","18402.9838388804","19091.248006461","19738.7166552041","19757.8192489712","20203.2349751742","20240.6117287734","19749.5550129558","20058.5500023287","20383.6682997748","20806.7580210915","21648.0950181441","22342.1760623478","22673.354756206","23358.3382451534","24264.6598928219","25045.1020397704","26248.3457412232","27482.7577199913","27367.9177873271","28633.8378244593","29276.9538571445","28983.9162899618","27879.7315317687","26366.3504599765","23829.9582522441","22980.5266225483","22224.4563520558","22615.1677020975","22727.5992624185","","",
"Grenada","GRD","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6984.70780839401","","","","","","","",
"Greenland","GRL","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","1445.5299877184","1462.09389940569","1471.94207976216","1564.91244737954","1586.83525410549","1616.74124043983","1652.5707055679","1668.1037634836","1751.51054000951","1781.4291858033","1830.73995536062","1878.41391237458","1962.34286192194","2047.29030234999","2127.00727821064","2107.29813168514","2222.94375984609","2349.17623814329","2411.99377675919","2472.717872788","2488.80576910406","2433.5249491935","2283.58950331554","2171.40917770528","2109.53811869721","2056.09047508647","1985.7930145033","2017.43971285028","2053.26998117644","2087.9686977333","2105.51015204484","2149.69028110179","2202.49793799623","2238.63410635191","2271.62458062739","2330.15938803812","2337.65733742204","2387.74408826451","2464.23187611587","2494.64128594316","2524.14046748264","2544.3568799352","2556.47688453781","2558.81446158666","2570.25470757169","2591.95981338215","2657.86089268999","2756.9957980567","2774.0170419326","2722.70754998599","2740.41949221498","2779.12377794819","2829.4659041921","2879.54539873506","2925.58804549007","2990.3784141558","3019.69485810063","",
"Guam","GUM","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3027.84016035198","","","","","","","",
"High income","HIC","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","18080.177637843","18539.7699483334","19356.6229868495","20387.7373489308","20365.8059907675","20180.0698426611","20992.9385511677","21603.1236650394","22366.8371813686","23079.838274573","23154.8458518818","23369.7184151988","23259.8820861923","23784.6646686049","24719.30473331","25514.3670058211","26115.5139986409","26870.9078555311","27994.9661591623","28892.6271491105","29545.8758957338","29720.8944463281","30131.5441527808","30284.4422288727","30956.6617545133","31579.4401820208","32309.0286618685","33165.3788527429","33800.8024664083","34754.4944922885","35958.1189459362","36225.7562939673","36485.6563849267","37073.1627922591","38089.4643270205","38881.7456326518","39761.8590290205","40469.3710014735","40165.8807467369","38574.8946998544","39557.419197003","40097.3334490145","40336.3208340951","40679.4450900875","41055.667484435","41715.9773782102","41965.2747206415","",
"Hong Kong SAR, China","HKG","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","7166.19463198392","7113.87582955177","7009.04242860393","8039.10032130587","8848.74087533579","9419.30836261154","9936.7956554948","10590.4335791444","11263.8597551941","11394.6903884236","11854.0073051648","12900.6037673861","12819.980471332","14044.3350135357","15744.5385787066","16988.525177943","17187.3477853482","17710.7639702796","18458.2381122412","19405.6586093184","21169.0983133429","21864.1095415982","22095.8764647467","21633.4905677303","22738.4729335851","21698.2437973315","22039.432616792","23214.3291420319","23545.2900579757","23417.4228547373","24676.9553358051","26473.941462316","27840.8028357525","30154.731465339","32101.9911199069","33436.6755339122","31648.3317303272","33238.9177199875","34808.2240966361","34572.0627049749","35657.7828723046","36443.5094679173","36933.928039193","37703.2580452068","",
"Honduras","HND","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","1117.53685989005","1078.64634449638","1100.32113013847","1103.58316280757","1129.80696760771","1185.94419339476","1211.65097105286","1237.06498743973","1280.67823009959","1261.4506025449","1264.60222773974","1280.23832153353","1314.07946463761","1371.31697224219","1341.27528548785","1314.88116004733","1380.9456945361","1473.04395770361","1575.98626598542","1594.79780914226","1543.13904984904","1551.88487447177","1463.57673298145","1432.62052115076","1445.5164842813","1466.0857220539","1424.46844082888","1456.50707298587","1484.1943371796","1512.42766777196","1420.30942704485","1413.66601272735","1439.35376636389","1546.13481954173","1483.80154044261","1479.60514725644","1500.25541494455","1564.44819663388","1574.9390526115","1518.9332651147","1564.01456979055","1561.99190256161","1574.34917690987","1596.30440944193","1645.67646914284","1713.68382288459","1783.02624168812","1882.74692347419","1913.79826828221","1817.55791657001","1843.48768780901","1860.4533868288","1878.69322833512","1892.1727375203","1898.10548967952","1958.08867627857","1988.57659957235","",
"Heavily indebted poor countries (HIPC)","HPC","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","580.836004347974","598.980848154611","605.299721131402","622.885234118535","648.327618431955","671.587923417448","693.243115803258","705.578798052256","715.317454674002","727.486299907491","742.761139869096","732.02523282867","781.153864178686","804.879772840215","815.367723792008","",
"Croatia","HRV","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8467.133996382","9295.47626181092","9770.39942347464","10048.46590717","9703.36481888763","10381.9508516522","10712.0628574665","11300.9464891171","11730.522976386","12408.5200440221","12853.053179825","13442.5835199647","14188.7787136298","14378.2978615983","13264.8047112952","13126.3637189009","13518.4756209242","13229.6656067824","13252.8641660005","13246.042870765","13843.800443734","13961.4249124858","",
"Haiti","HTI","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","760.153532580105","765.536980792302","767.196481937426","773.239505742774","769.588965413575","745.21442827251","726.900814173644","716.753947749232","682.511805210306","678.46059366477","692.433871155242","704.545447527593","700.137342808312","712.118792236838","664.507603527872","692.867411462768","705.965609574233","720.986044814362","733.527978722193","731.250242584688","733.929474770116","",
